,Comuna 1,Comuna 10,Comuna 11,Comuna 12,Comuna 13,Comuna 14,Comuna 15,Comuna 16,Comuna 2,Comuna 3,Comuna 4,Comuna 5,Comuna 6,Comuna 7,Comuna 8,Comuna 9,Corregimiento 50,Corregimiento 60,Corregimiento 70,Corregimiento 80,Corregimiento 90,Fecha
1134,12.0,8.0,5.0,1.0,3.0,4.0,10.0,1.0,7.0,6.0,6.0,3.0,5.0,1.0,4.0,2.0,0.0,2.0,0.0,1.0,0.0,2018-02-09
1135,1.0,8.0,4.0,3.0,3.0,6.0,5.0,7.0,2.0,2.0,2.0,6.0,2.0,0.0,3.0,2.0,0.0,1.0,2.0,3.0,0.0,2018-02-10
1136,5.0,4.0,0.0,1.0,4.0,6.0,7.0,4.0,5.0,2.0,1.0,2.0,2.0,1.0,4.0,1.0,0.0,2.0,0.0,2.0,0.0,2018-02-11
1137,10.0,12.0,8.0,1.0,1.0,4.0,1.0,0.0,2.0,7.0,4.0,2.0,5.0,2.0,3.0,3.0,3.0,2.0,1.0,0.0,0.0,2018-02-12
1138,3.0,9.0,9.0,0.0,3.0,4.0,5.0,3.0,2.0,3.0,3.0,2.0,1.0,1.0,6.0,2.0,0.0,1.0,1.0,0.0,0.0,2018-02-13
1139,5.0,11.0,15.0,2.0,4.0,2.0,6.0,4.0,3.0,4.0,6.0,3.0,3.0,3.0,5.0,5.0,0.0,1.0,0.0,1.0,0.0,2018-02-14
1140,7.0,7.0,2.0,0.0,1.0,2.0,2.0,1.0,2.0,5.0,7.0,0.0,3.0,2.0,0.0,13.0,2.0,1.0,1.0,1.0,0.0,2018-02-15
1141,9.0,11.0,6.0,1.0,2.0,9.0,3.0,2.0,3.0,5.0,4.0,2.0,0.0,2.0,4.0,3.0,1.0,1.0,0.0,0.0,0.0,2018-02-16
1142,4.0,13.0,3.0,1.0,2.0,6.0,6.0,3.0,2.0,5.0,5.0,2.0,1.0,0.0,5.0,2.0,0.0,2.0,1.0,0.0,0.0,2018-02-17
1143,7.0,8.0,5.0,1.0,4.0,3.0,1.0,3.0,4.0,4.0,3.0,1.0,2.0,3.0,3.0,3.0,0.0,1.0,0.0,2.0,2.0,2018-02-18
1144,8.0,13.0,7.0,3.0,3.0,3.0,4.0,1.0,1.0,3.0,5.0,5.0,4.0,5.0,4.0,3.0,1.0,3.0,0.0,3.0,0.0,2018-02-19
1145,5.0,23.0,6.0,2.0,2.0,5.0,4.0,1.0,6.0,10.0,5.0,2.0,5.0,1.0,3.0,2.0,1.0,1.0,0.0,2.0,0.0,2018-02-20
1146,6.0,15.0,7.0,3.0,5.0,4.0,5.0,4.0,1.0,7.0,8.0,6.0,2.0,5.0,3.0,3.0,1.0,0.0,0.0,2.0,0.0,2018-02-21
1147,6.0,9.0,5.0,2.0,1.0,9.0,7.0,6.0,7.0,8.0,2.0,0.0,2.0,3.0,2.0,2.0,0.0,0.0,0.0,2.0,1.0,2018-02-22
1148,10.0,9.0,3.0,0.0,2.0,10.0,6.0,1.0,5.0,3.0,4.0,1.0,3.0,1.0,5.0,2.0,0.0,0.0,4.0,1.0,0.0,2018-02-23
1149,10.0,10.0,0.0,3.0,1.0,7.0,6.0,0.0,5.0,5.0,5.0,3.0,4.0,10.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,2018-02-24
1150,7.0,20.0,3.0,1.0,5.0,12.0,3.0,3.0,6.0,1.0,5.0,4.0,2.0,6.0,6.0,1.0,2.0,2.0,0.0,1.0,1.0,2018-02-25
1151,5.0,12.0,2.0,2.0,1.0,5.0,4.0,9.0,5.0,5.0,8.0,3.0,3.0,2.0,9.0,7.0,1.0,2.0,2.0,0.0,0.0,2018-02-26
1152,3.0,8.0,9.0,2.0,8.0,7.0,2.0,1.0,9.0,6.0,9.0,3.0,1.0,4.0,2.0,1.0,1.0,0.0,0.0,2.0,0.0,2018-02-27
1153,6.0,14.0,2.0,4.0,3.0,6.0,8.0,8.0,5.0,5.0,4.0,3.0,2.0,2.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,2018-02-28
1154,8.0,14.0,1.0,5.0,4.0,6.0,4.0,1.0,2.0,6.0,4.0,2.0,1.0,2.0,8.0,1.0,1.0,0.0,1.0,0.0,0.0,2018-03-01
1155,5.0,10.0,2.0,2.0,5.0,5.0,4.0,3.0,8.0,4.0,4.0,3.0,2.0,4.0,3.0,8.0,0.0,2.0,0.0,4.0,1.0,2018-03-02
1156,6.0,10.0,0.0,3.0,4.0,14.0,5.0,4.0,3.0,3.0,4.0,3.0,4.0,6.0,8.0,2.0,0.0,0.0,1.0,2.0,0.0,2018-03-03
1157,5.0,11.0,3.0,4.0,6.0,4.0,8.0,8.0,5.0,3.0,7.0,3.0,2.0,1.0,9.0,0.0,0.0,3.0,0.0,1.0,0.0,2018-03-04
1158,6.0,11.0,1.0,1.0,8.0,5.0,8.0,2.0,1.0,6.0,5.0,0.0,4.0,0.0,7.0,1.0,1.0,0.0,0.0,0.0,1.0,2018-03-05
1159,9.0,6.0,3.0,0.0,3.0,9.0,5.0,8.0,7.0,7.0,2.0,5.0,8.0,0.0,4.0,0.0,1.0,5.0,1.0,3.0,0.0,2018-03-06
1160,3.0,18.0,4.0,0.0,6.0,7.0,6.0,3.0,5.0,3.0,2.0,3.0,3.0,1.0,8.0,9.0,0.0,0.0,0.0,1.0,1.0,2018-03-07
1161,8.0,14.0,4.0,0.0,4.0,5.0,9.0,5.0,7.0,8.0,2.0,1.0,9.0,2.0,4.0,0.0,1.0,1.0,0.0,1.0,0.0,2018-03-08
1162,5.0,9.0,1.0,2.0,3.0,9.0,5.0,4.0,3.0,2.0,4.0,3.0,6.0,5.0,4.0,3.0,1.0,3.0,0.0,2.0,0.0,2018-03-09
1163,0.0,13.0,1.0,0.0,4.0,8.0,5.0,0.0,2.0,4.0,5.0,0.0,5.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,0.0,2018-03-10
1164,4.0,6.0,0.0,3.0,2.0,3.0,2.0,0.0,4.0,6.0,11.0,4.0,5.0,2.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,2018-03-11
1165,7.0,13.0,3.0,2.0,4.0,2.0,3.0,3.0,3.0,11.0,6.0,1.0,3.0,5.0,4.0,2.0,1.0,0.0,0.0,3.0,0.0,2018-03-12
1166,7.0,12.0,2.0,1.0,4.0,5.0,6.0,2.0,4.0,5.0,4.0,3.0,3.0,3.0,7.0,2.0,0.0,0.0,0.0,1.0,0.0,2018-03-13
1167,7.0,14.0,2.0,0.0,3.0,1.0,4.0,3.0,4.0,3.0,9.0,5.0,7.0,1.0,1.0,3.0,0.0,1.0,3.0,1.0,0.0,2018-03-14
1168,11.0,9.0,4.0,0.0,6.0,6.0,4.0,5.0,2.0,25.0,7.0,1.0,5.0,3.0,5.0,1.0,0.0,1.0,3.0,0.0,0.0,2018-03-15
1169,1.0,7.0,4.0,1.0,7.0,8.0,5.0,6.0,6.0,8.0,7.0,2.0,4.0,1.0,5.0,4.0,1.0,0.0,2.0,2.0,0.0,2018-03-16
1170,8.0,13.0,1.0,0.0,3.0,12.0,6.0,1.0,1.0,5.0,4.0,1.0,3.0,0.0,3.0,0.0,0.0,1.0,0.0,5.0,2.0,2018-03-17
1171,6.0,11.0,5.0,4.0,7.0,11.0,4.0,4.0,4.0,7.0,3.0,3.0,4.0,3.0,4.0,3.0,0.0,1.0,1.0,1.0,0.0,2018-03-18
1172,2.0,6.0,2.0,0.0,3.0,10.0,5.0,2.0,4.0,8.0,6.0,0.0,2.0,0.0,9.0,4.0,0.0,1.0,0.0,0.0,0.0,2018-03-19
1173,10.0,10.0,1.0,0.0,0.0,2.0,6.0,1.0,4.0,5.0,5.0,3.0,1.0,4.0,2.0,1.0,0.0,3.0,0.0,0.0,1.0,2018-03-20
1174,4.0,13.0,8.0,3.0,2.0,4.0,6.0,1.0,2.0,7.0,8.0,7.0,2.0,2.0,8.0,4.0,0.0,2.0,1.0,4.0,1.0,2018-03-21
1175,3.0,12.0,3.0,3.0,8.0,3.0,6.0,2.0,6.0,2.0,4.0,0.0,2.0,6.0,1.0,3.0,1.0,3.0,0.0,1.0,0.0,2018-03-22
1176,1.0,12.0,2.0,4.0,5.0,1.0,1.0,1.0,1.0,5.0,3.0,5.0,2.0,5.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,2018-03-23
1177,0.0,4.0,8.0,0.0,3.0,7.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2018-03-24
1178,0.0,7.0,6.0,0.0,3.0,3.0,0.0,0.0,1.0,5.0,5.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-03-25
1179,4.0,1.0,4.0,3.0,1.0,2.0,3.0,0.0,1.0,2.0,0.0,0.0,1.0,1.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,2018-03-26
1180,2.0,9.0,4.0,0.0,1.0,4.0,0.0,2.0,1.0,4.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,2.0,2.0,2018-03-27
1181,1.0,5.0,0.0,3.0,3.0,4.0,0.0,2.0,2.0,3.0,2.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,2018-03-28
1182,2.0,3.0,3.0,0.0,4.0,4.0,0.0,0.0,2.0,1.0,3.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,2018-03-29
1183,1.0,6.0,0.0,0.0,1.0,1.0,0.0,0.0,4.0,2.0,2.0,3.0,2.0,0.0,2.0,1.0,0.0,2.0,0.0,3.0,0.0,2018-03-30
1184,3.0,6.0,1.0,0.0,3.0,2.0,0.0,0.0,1.0,0.0,3.0,0.0,2.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,2018-03-31
1185,1.0,7.0,3.0,1.0,3.0,2.0,2.0,0.0,1.0,0.0,2.0,2.0,1.0,2.0,2.0,0.0,0.0,1.0,0.0,2.0,0.0,2018-04-01
1186,5.0,3.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-04-02
1187,4.0,2.0,4.0,2.0,4.0,2.0,4.0,1.0,1.0,1.0,0.0,2.0,5.0,4.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,2018-04-03
1188,8.0,12.0,5.0,0.0,4.0,5.0,1.0,2.0,4.0,6.0,1.0,6.0,3.0,6.0,3.0,0.0,0.0,2.0,0.0,0.0,1.0,2018-04-04
1189,4.0,10.0,4.0,1.0,4.0,5.0,0.0,3.0,2.0,6.0,3.0,3.0,2.0,1.0,4.0,0.0,0.0,1.0,3.0,1.0,0.0,2018-04-05
1190,3.0,6.0,5.0,1.0,4.0,2.0,2.0,0.0,4.0,4.0,3.0,2.0,2.0,1.0,5.0,4.0,0.0,2.0,0.0,1.0,0.0,2018-04-06
1191,3.0,4.0,7.0,2.0,1.0,10.0,2.0,5.0,1.0,6.0,3.0,1.0,1.0,3.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,2018-04-07
1192,5.0,5.0,5.0,3.0,3.0,3.0,1.0,4.0,6.0,4.0,1.0,1.0,2.0,6.0,5.0,4.0,0.0,3.0,0.0,2.0,0.0,2018-04-08
1193,1.0,7.0,7.0,3.0,1.0,1.0,0.0,3.0,4.0,2.0,1.0,4.0,5.0,3.0,4.0,3.0,1.0,5.0,2.0,1.0,0.0,2018-04-09
1194,3.0,9.0,9.0,2.0,2.0,1.0,4.0,0.0,3.0,5.0,4.0,0.0,6.0,3.0,3.0,2.0,0.0,0.0,1.0,0.0,0.0,2018-04-10
1195,4.0,8.0,6.0,1.0,2.0,0.0,7.0,1.0,4.0,4.0,2.0,0.0,5.0,2.0,4.0,1.0,0.0,2.0,0.0,4.0,0.0,2018-04-11
1196,4.0,25.0,6.0,18.0,0.0,5.0,1.0,1.0,2.0,1.0,1.0,0.0,3.0,2.0,5.0,2.0,0.0,0.0,0.0,2.0,0.0,2018-04-12
1197,2.0,16.0,6.0,3.0,2.0,3.0,1.0,1.0,11.0,2.0,1.0,1.0,5.0,0.0,1.0,0.0,1.0,2.0,0.0,1.0,0.0,2018-04-13
1198,2.0,9.0,10.0,1.0,5.0,10.0,3.0,4.0,2.0,4.0,3.0,1.0,3.0,1.0,5.0,3.0,2.0,1.0,0.0,1.0,1.0,2018-04-14
1199,2.0,5.0,8.0,3.0,6.0,5.0,5.0,5.0,5.0,6.0,2.0,3.0,2.0,2.0,1.0,0.0,0.0,1.0,0.0,5.0,2.0,2018-04-15
1200,4.0,11.0,9.0,3.0,3.0,4.0,3.0,0.0,3.0,3.0,3.0,1.0,2.0,3.0,3.0,1.0,0.0,1.0,1.0,0.0,0.0,2018-04-16
1201,3.0,15.0,5.0,2.0,4.0,2.0,3.0,3.0,9.0,1.0,4.0,2.0,1.0,3.0,4.0,3.0,1.0,3.0,0.0,0.0,0.0,2018-04-17
1202,5.0,15.0,7.0,2.0,4.0,3.0,2.0,3.0,2.0,3.0,6.0,3.0,6.0,4.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,2018-04-18
1203,4.0,12.0,11.0,2.0,1.0,5.0,3.0,2.0,5.0,3.0,1.0,3.0,5.0,4.0,4.0,1.0,2.0,2.0,0.0,1.0,0.0,2018-04-19
1204,8.0,14.0,10.0,3.0,5.0,2.0,4.0,6.0,4.0,1.0,0.0,1.0,2.0,0.0,7.0,2.0,0.0,0.0,0.0,2.0,0.0,2018-04-20
1205,3.0,11.0,4.0,1.0,6.0,4.0,3.0,0.0,6.0,7.0,3.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,2018-04-21
1206,4.0,8.0,6.0,2.0,0.0,1.0,4.0,2.0,7.0,4.0,0.0,4.0,0.0,2.0,4.0,1.0,0.0,2.0,0.0,1.0,0.0,2018-04-22
1207,7.0,10.0,6.0,1.0,3.0,3.0,2.0,0.0,2.0,3.0,4.0,0.0,0.0,1.0,2.0,2.0,0.0,2.0,1.0,3.0,0.0,2018-04-23
1208,2.0,15.0,5.0,0.0,6.0,6.0,2.0,3.0,7.0,3.0,4.0,1.0,4.0,1.0,5.0,2.0,0.0,3.0,3.0,0.0,0.0,2018-04-24
1209,6.0,14.0,3.0,2.0,4.0,2.0,1.0,0.0,4.0,5.0,2.0,1.0,2.0,21.0,5.0,4.0,1.0,2.0,1.0,2.0,1.0,2018-04-25
1210,0.0,17.0,5.0,4.0,2.0,1.0,24.0,0.0,3.0,3.0,4.0,3.0,1.0,0.0,4.0,1.0,0.0,3.0,0.0,3.0,0.0,2018-04-26
1211,3.0,5.0,3.0,2.0,2.0,3.0,2.0,1.0,9.0,0.0,2.0,3.0,4.0,3.0,4.0,2.0,1.0,3.0,0.0,0.0,0.0,2018-04-27
1212,4.0,8.0,7.0,1.0,5.0,5.0,3.0,2.0,5.0,3.0,2.0,2.0,3.0,1.0,6.0,2.0,2.0,1.0,1.0,0.0,1.0,2018-04-28
1213,7.0,7.0,3.0,0.0,3.0,4.0,6.0,4.0,8.0,1.0,2.0,2.0,0.0,1.0,1.0,3.0,0.0,0.0,3.0,2.0,0.0,2018-04-29
1214,3.0,7.0,4.0,1.0,5.0,1.0,3.0,4.0,9.0,3.0,6.0,4.0,0.0,3.0,5.0,0.0,1.0,0.0,0.0,1.0,0.0,2018-04-30
1215,4.0,7.0,0.0,2.0,0.0,1.0,4.0,6.0,6.0,5.0,4.0,2.0,0.0,2.0,1.0,0.0,1.0,2.0,1.0,0.0,0.0,2018-05-01
1216,5.0,2.0,7.0,1.0,4.0,5.0,1.0,0.0,3.0,4.0,2.0,2.0,1.0,0.0,2.0,3.0,1.0,2.0,0.0,0.0,0.0,2018-05-02
1217,3.0,7.0,2.0,2.0,4.0,4.0,0.0,0.0,2.0,4.0,3.0,0.0,1.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,2018-05-03
1218,4.0,9.0,5.0,1.0,3.0,4.0,1.0,1.0,3.0,6.0,5.0,4.0,2.0,2.0,6.0,4.0,0.0,1.0,0.0,2.0,0.0,2018-05-04
1219,2.0,6.0,2.0,1.0,7.0,7.0,1.0,3.0,3.0,2.0,2.0,3.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,2018-05-05
1220,5.0,8.0,1.0,2.0,2.0,6.0,4.0,2.0,6.0,0.0,3.0,3.0,3.0,2.0,2.0,2.0,0.0,2.0,0.0,2.0,0.0,2018-05-06
1221,3.0,8.0,9.0,0.0,0.0,4.0,2.0,4.0,3.0,5.0,2.0,3.0,6.0,3.0,3.0,3.0,0.0,2.0,0.0,1.0,0.0,2018-05-07
1222,5.0,15.0,0.0,1.0,6.0,6.0,5.0,0.0,3.0,1.0,1.0,1.0,2.0,3.0,7.0,1.0,1.0,0.0,0.0,4.0,0.0,2018-05-08
1223,1.0,19.0,3.0,2.0,2.0,3.0,4.0,0.0,5.0,2.0,0.0,4.0,3.0,5.0,4.0,1.0,2.0,1.0,2.0,2.0,0.0,2018-05-09
1224,2.0,9.0,7.0,4.0,6.0,5.0,2.0,0.0,7.0,5.0,2.0,1.0,4.0,5.0,14.0,3.0,1.0,2.0,2.0,2.0,0.0,2018-05-10
1225,9.0,15.0,4.0,1.0,5.0,5.0,6.0,4.0,4.0,0.0,1.0,1.0,3.0,1.0,3.0,3.0,2.0,2.0,0.0,1.0,0.0,2018-05-11
1226,3.0,7.0,1.0,3.0,5.0,3.0,2.0,3.0,5.0,2.0,3.0,2.0,3.0,1.0,2.0,1.0,0.0,2.0,1.0,2.0,0.0,2018-05-12
1227,3.0,10.0,8.0,1.0,4.0,5.0,3.0,1.0,4.0,6.0,7.0,1.0,0.0,3.0,3.0,2.0,3.0,0.0,2.0,1.0,0.0,2018-05-13
1228,3.0,10.0,3.0,2.0,6.0,7.0,8.0,3.0,0.0,2.0,0.0,4.0,3.0,3.0,4.0,0.0,0.0,1.0,1.0,2.0,0.0,2018-05-14
1229,3.0,15.0,2.0,1.0,4.0,4.0,5.0,3.0,9.0,3.0,0.0,3.0,7.0,1.0,0.0,0.0,0.0,3.0,3.0,2.0,0.0,2018-05-15
1230,2.0,9.0,5.0,2.0,4.0,7.0,0.0,6.0,9.0,6.0,6.0,1.0,5.0,1.0,3.0,1.0,0.0,1.0,1.0,1.0,0.0,2018-05-16
1231,5.0,15.0,1.0,2.0,9.0,4.0,4.0,2.0,3.0,5.0,1.0,9.0,3.0,2.0,7.0,0.0,3.0,1.0,0.0,3.0,0.0,2018-05-17
1232,2.0,9.0,3.0,0.0,11.0,5.0,3.0,0.0,1.0,5.0,1.0,2.0,2.0,3.0,1.0,5.0,0.0,0.0,2.0,0.0,0.0,2018-05-18
1233,4.0,9.0,2.0,1.0,0.0,4.0,2.0,2.0,0.0,0.0,2.0,1.0,8.0,2.0,2.0,3.0,1.0,1.0,2.0,1.0,0.0,2018-05-19
1234,2.0,5.0,4.0,2.0,2.0,11.0,4.0,1.0,3.0,2.0,0.0,1.0,9.0,5.0,6.0,2.0,0.0,0.0,0.0,4.0,1.0,2018-05-20
1235,2.0,11.0,2.0,0.0,6.0,5.0,4.0,3.0,10.0,1.0,2.0,3.0,0.0,5.0,5.0,0.0,0.0,1.0,1.0,1.0,0.0,2018-05-21
1236,3.0,12.0,3.0,4.0,3.0,5.0,0.0,3.0,6.0,2.0,4.0,1.0,4.0,1.0,6.0,4.0,1.0,1.0,1.0,2.0,0.0,2018-05-22
1237,2.0,10.0,2.0,2.0,6.0,8.0,3.0,1.0,6.0,4.0,6.0,4.0,18.0,1.0,2.0,1.0,0.0,2.0,0.0,2.0,0.0,2018-05-23
1238,5.0,12.0,2.0,1.0,2.0,3.0,5.0,3.0,5.0,2.0,4.0,0.0,4.0,6.0,6.0,1.0,2.0,0.0,0.0,2.0,0.0,2018-05-24
1239,4.0,12.0,3.0,1.0,1.0,2.0,9.0,0.0,5.0,3.0,1.0,2.0,4.0,1.0,2.0,6.0,1.0,0.0,1.0,4.0,0.0,2018-05-25
1240,2.0,5.0,5.0,0.0,0.0,7.0,3.0,2.0,2.0,4.0,2.0,1.0,2.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,2018-05-26
1241,0.0,3.0,2.0,1.0,3.0,6.0,3.0,2.0,2.0,1.0,1.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,2018-05-27
1242,4.0,24.0,4.0,0.0,3.0,6.0,3.0,1.0,8.0,2.0,4.0,2.0,2.0,4.0,0.0,2.0,1.0,1.0,0.0,7.0,0.0,2018-05-28
1243,7.0,14.0,6.0,0.0,4.0,6.0,1.0,0.0,3.0,4.0,3.0,2.0,5.0,0.0,14.0,9.0,0.0,2.0,5.0,1.0,0.0,2018-05-29
1244,1.0,8.0,8.0,5.0,3.0,6.0,5.0,3.0,3.0,8.0,4.0,20.0,8.0,0.0,3.0,6.0,0.0,2.0,2.0,4.0,0.0,2018-05-30
1245,1.0,25.0,6.0,2.0,3.0,4.0,6.0,1.0,3.0,9.0,2.0,0.0,5.0,0.0,4.0,16.0,0.0,0.0,1.0,1.0,0.0,2018-05-31
1246,4.0,8.0,4.0,2.0,3.0,4.0,5.0,1.0,3.0,1.0,2.0,1.0,4.0,0.0,3.0,3.0,0.0,2.0,0.0,2.0,0.0,2018-06-01
1247,1.0,7.0,0.0,0.0,1.0,5.0,12.0,1.0,3.0,1.0,2.0,3.0,4.0,1.0,3.0,2.0,0.0,2.0,4.0,0.0,0.0,2018-06-02
1248,0.0,7.0,2.0,1.0,2.0,10.0,6.0,0.0,4.0,7.0,2.0,1.0,4.0,0.0,2.0,2.0,0.0,1.0,1.0,5.0,0.0,2018-06-03
1249,5.0,15.0,7.0,3.0,6.0,14.0,9.0,2.0,3.0,1.0,4.0,1.0,6.0,2.0,3.0,2.0,0.0,0.0,1.0,3.0,0.0,2018-06-04
1250,6.0,9.0,1.0,1.0,1.0,14.0,9.0,0.0,2.0,2.0,2.0,4.0,6.0,1.0,2.0,5.0,0.0,1.0,0.0,3.0,0.0,2018-06-05
1251,0.0,17.0,6.0,1.0,4.0,4.0,5.0,3.0,2.0,2.0,2.0,3.0,6.0,0.0,6.0,2.0,1.0,1.0,0.0,3.0,0.0,2018-06-06
1252,8.0,16.0,0.0,0.0,2.0,11.0,3.0,5.0,2.0,4.0,4.0,2.0,1.0,0.0,2.0,3.0,0.0,4.0,0.0,4.0,0.0,2018-06-07
1253,5.0,13.0,3.0,0.0,1.0,7.0,3.0,1.0,5.0,0.0,3.0,7.0,3.0,1.0,0.0,2.0,0.0,0.0,2.0,2.0,0.0,2018-06-08
1254,1.0,11.0,5.0,0.0,6.0,10.0,3.0,4.0,2.0,6.0,2.0,4.0,1.0,2.0,7.0,2.0,1.0,3.0,0.0,2.0,0.0,2018-06-09
1255,1.0,14.0,2.0,0.0,0.0,12.0,7.0,3.0,5.0,4.0,0.0,1.0,1.0,2.0,2.0,2.0,1.0,0.0,0.0,4.0,0.0,2018-06-10
1256,6.0,7.0,4.0,0.0,0.0,2.0,9.0,1.0,2.0,1.0,5.0,2.0,3.0,1.0,0.0,1.0,0.0,4.0,0.0,1.0,0.0,2018-06-11
1257,2.0,19.0,4.0,2.0,6.0,7.0,8.0,2.0,3.0,8.0,4.0,0.0,6.0,1.0,5.0,1.0,1.0,2.0,0.0,4.0,0.0,2018-06-12
1258,5.0,10.0,3.0,1.0,1.0,17.0,5.0,3.0,2.0,2.0,6.0,1.0,5.0,2.0,5.0,0.0,2.0,4.0,1.0,0.0,0.0,2018-06-13
1259,5.0,14.0,3.0,0.0,3.0,6.0,11.0,4.0,2.0,4.0,3.0,3.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,7.0,0.0,2018-06-14
1260,4.0,16.0,4.0,4.0,3.0,3.0,4.0,2.0,1.0,4.0,2.0,2.0,5.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,2018-06-15
1261,2.0,7.0,3.0,1.0,1.0,12.0,4.0,0.0,3.0,3.0,2.0,5.0,3.0,0.0,3.0,1.0,0.0,1.0,2.0,2.0,0.0,2018-06-16
1262,2.0,3.0,3.0,0.0,5.0,6.0,1.0,2.0,4.0,3.0,1.0,1.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,2.0,0.0,2018-06-17
1263,3.0,18.0,9.0,0.0,4.0,8.0,5.0,2.0,8.0,6.0,2.0,3.0,1.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,2018-06-18
1264,6.0,11.0,1.0,0.0,2.0,10.0,3.0,2.0,4.0,1.0,3.0,2.0,3.0,0.0,3.0,2.0,0.0,2.0,0.0,2.0,0.0,2018-06-19
1265,6.0,9.0,14.0,0.0,2.0,9.0,12.0,1.0,5.0,3.0,2.0,8.0,7.0,2.0,5.0,3.0,0.0,1.0,0.0,6.0,0.0,2018-06-20
1266,9.0,15.0,7.0,2.0,0.0,4.0,9.0,2.0,0.0,6.0,0.0,1.0,3.0,2.0,4.0,4.0,0.0,0.0,0.0,1.0,1.0,2018-06-21
1267,8.0,10.0,2.0,0.0,1.0,4.0,8.0,3.0,3.0,3.0,3.0,5.0,3.0,1.0,3.0,5.0,0.0,0.0,1.0,7.0,0.0,2018-06-22
1268,5.0,12.0,4.0,2.0,2.0,9.0,19.0,3.0,1.0,3.0,1.0,2.0,3.0,0.0,5.0,1.0,0.0,1.0,0.0,3.0,0.0,2018-06-23
1269,2.0,9.0,2.0,1.0,2.0,7.0,7.0,2.0,5.0,6.0,6.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,1.0,2018-06-24
1270,1.0,10.0,4.0,2.0,7.0,9.0,6.0,5.0,5.0,2.0,2.0,10.0,3.0,1.0,3.0,4.0,1.0,2.0,0.0,3.0,0.0,2018-06-25
1271,4.0,9.0,4.0,2.0,1.0,2.0,10.0,6.0,0.0,2.0,4.0,3.0,3.0,2.0,0.0,4.0,1.0,2.0,0.0,1.0,0.0,2018-06-26
1272,6.0,23.0,12.0,4.0,2.0,6.0,9.0,2.0,4.0,2.0,3.0,2.0,3.0,2.0,1.0,4.0,0.0,4.0,0.0,3.0,0.0,2018-06-27
1273,3.0,20.0,7.0,0.0,16.0,8.0,15.0,1.0,0.0,8.0,3.0,1.0,2.0,2.0,4.0,4.0,0.0,1.0,0.0,7.0,0.0,2018-06-28
1274,5.0,18.0,3.0,1.0,2.0,2.0,9.0,7.0,1.0,1.0,7.0,1.0,3.0,2.0,2.0,7.0,0.0,0.0,0.0,6.0,2.0,2018-06-29
1275,4.0,23.0,9.0,1.0,1.0,11.0,12.0,7.0,1.0,7.0,2.0,0.0,0.0,0.0,7.0,2.0,0.0,3.0,0.0,2.0,0.0,2018-06-30
1276,3.0,15.0,10.0,1.0,0.0,13.0,5.0,2.0,0.0,6.0,2.0,3.0,4.0,1.0,1.0,3.0,1.0,1.0,0.0,2.0,0.0,2018-07-01
1277,2.0,26.0,3.0,5.0,4.0,11.0,14.0,3.0,4.0,3.0,4.0,3.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,2018-07-02
1278,1.0,24.0,5.0,3.0,1.0,6.0,8.0,3.0,2.0,4.0,1.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,2018-07-03
1279,6.0,21.0,5.0,1.0,3.0,5.0,7.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,3.0,4.0,0.0,0.0,0.0,1.0,0.0,2018-07-04
1280,4.0,23.0,5.0,1.0,0.0,5.0,5.0,7.0,2.0,2.0,2.0,0.0,0.0,3.0,4.0,4.0,0.0,4.0,0.0,4.0,0.0,2018-07-05
