,Comuna 1,Comuna 10,Comuna 11,Comuna 12,Comuna 13,Comuna 14,Comuna 15,Comuna 16,Comuna 2,Comuna 3,Comuna 4,Comuna 5,Comuna 6,Comuna 7,Comuna 8,Comuna 9,Corregimiento 50,Corregimiento 60,Corregimiento 70,Corregimiento 80,Corregimiento 90,Fecha
1201,0.0,49.0,44.0,5.0,2.0,26.0,14.0,20.0,0.0,1.0,4.0,17.0,2.0,23.0,4.0,2.0,0.0,0.0,0.0,0.0,1.0,2018-04-16
1202,1.0,50.0,25.0,8.0,3.0,14.0,11.0,11.0,2.0,12.0,10.0,18.0,2.0,20.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,2018-04-17
1203,1.0,58.0,21.0,9.0,3.0,25.0,11.0,14.0,1.0,1.0,11.0,4.0,2.0,10.0,6.0,10.0,0.0,0.0,0.0,4.0,6.0,2018-04-18
1204,3.0,55.0,29.0,8.0,1.0,13.0,14.0,10.0,3.0,8.0,10.0,12.0,5.0,8.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,2018-04-19
1205,0.0,55.0,22.0,15.0,0.0,23.0,3.0,8.0,2.0,2.0,12.0,4.0,6.0,8.0,5.0,18.0,0.0,14.0,3.0,1.0,1.0,2018-04-20
1206,1.0,77.0,23.0,12.0,12.0,37.0,7.0,16.0,1.0,1.0,33.0,9.0,3.0,8.0,1.0,4.0,0.0,1.0,0.0,0.0,0.0,2018-04-21
1207,1.0,36.0,5.0,12.0,0.0,13.0,3.0,8.0,2.0,4.0,5.0,2.0,5.0,18.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,2018-04-22
1208,3.0,58.0,34.0,9.0,2.0,16.0,6.0,6.0,2.0,0.0,8.0,4.0,2.0,5.0,3.0,4.0,0.0,1.0,0.0,1.0,0.0,2018-04-23
1209,2.0,34.0,19.0,7.0,0.0,10.0,5.0,9.0,0.0,2.0,8.0,15.0,2.0,17.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,2018-04-24
1210,0.0,50.0,19.0,6.0,2.0,19.0,0.0,5.0,1.0,2.0,8.0,5.0,4.0,9.0,5.0,3.0,0.0,1.0,0.0,0.0,0.0,2018-04-25
1211,2.0,46.0,7.0,20.0,1.0,13.0,10.0,15.0,3.0,4.0,4.0,8.0,5.0,7.0,5.0,4.0,0.0,4.0,1.0,0.0,0.0,2018-04-26
1212,0.0,61.0,5.0,8.0,15.0,21.0,2.0,26.0,0.0,3.0,11.0,10.0,3.0,2.0,1.0,5.0,0.0,0.0,10.0,2.0,0.0,2018-04-27
1213,2.0,55.0,28.0,5.0,4.0,25.0,0.0,11.0,0.0,1.0,6.0,20.0,1.0,11.0,4.0,7.0,0.0,0.0,1.0,1.0,0.0,2018-04-28
1214,2.0,12.0,20.0,9.0,6.0,9.0,8.0,8.0,1.0,2.0,8.0,16.0,3.0,16.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,2018-04-29
1215,1.0,56.0,31.0,15.0,3.0,23.0,4.0,9.0,1.0,1.0,2.0,3.0,2.0,6.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,2018-04-30
1216,2.0,27.0,23.0,2.0,0.0,14.0,3.0,12.0,3.0,1.0,1.0,1.0,0.0,1.0,1.0,4.0,0.0,3.0,0.0,0.0,1.0,2018-05-01
1217,0.0,51.0,31.0,3.0,5.0,23.0,9.0,20.0,1.0,10.0,5.0,5.0,2.0,10.0,4.0,12.0,0.0,2.0,0.0,1.0,0.0,2018-05-02
1218,4.0,34.0,14.0,1.0,2.0,22.0,5.0,20.0,1.0,3.0,8.0,16.0,5.0,16.0,2.0,11.0,0.0,0.0,1.0,0.0,0.0,2018-05-03
1219,1.0,60.0,36.0,6.0,2.0,34.0,9.0,3.0,1.0,0.0,4.0,8.0,4.0,11.0,6.0,4.0,0.0,2.0,8.0,0.0,0.0,2018-05-04
1220,0.0,60.0,16.0,13.0,1.0,17.0,2.0,17.0,1.0,1.0,1.0,13.0,4.0,8.0,3.0,4.0,0.0,1.0,2.0,3.0,0.0,2018-05-05
1221,1.0,24.0,6.0,1.0,0.0,22.0,3.0,6.0,1.0,2.0,4.0,4.0,5.0,7.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,2018-05-06
1222,0.0,74.0,24.0,4.0,4.0,12.0,10.0,25.0,3.0,1.0,28.0,3.0,0.0,7.0,7.0,8.0,0.0,2.0,0.0,0.0,0.0,2018-05-07
1223,0.0,57.0,27.0,11.0,2.0,37.0,8.0,15.0,0.0,1.0,4.0,5.0,0.0,3.0,4.0,3.0,0.0,0.0,0.0,1.0,0.0,2018-05-08
1224,2.0,57.0,26.0,8.0,1.0,40.0,9.0,11.0,0.0,2.0,3.0,6.0,1.0,7.0,2.0,5.0,0.0,1.0,0.0,2.0,0.0,2018-05-09
1225,2.0,51.0,28.0,26.0,5.0,13.0,17.0,7.0,1.0,2.0,4.0,1.0,4.0,6.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,2018-05-10
1226,1.0,64.0,41.0,19.0,1.0,34.0,19.0,5.0,1.0,1.0,5.0,1.0,2.0,13.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,2018-05-11
1227,1.0,65.0,20.0,3.0,0.0,37.0,14.0,34.0,0.0,0.0,5.0,11.0,15.0,15.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,2018-05-12
1228,0.0,18.0,13.0,1.0,20.0,13.0,0.0,11.0,3.0,2.0,2.0,2.0,2.0,6.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,2018-05-13
1229,3.0,19.0,9.0,1.0,1.0,2.0,4.0,12.0,0.0,2.0,1.0,3.0,4.0,1.0,0.0,10.0,0.0,1.0,0.0,2.0,1.0,2018-05-14
1230,10.0,54.0,17.0,7.0,5.0,16.0,3.0,12.0,0.0,5.0,1.0,11.0,1.0,6.0,2.0,3.0,0.0,1.0,4.0,0.0,2.0,2018-05-15
1231,1.0,45.0,16.0,2.0,3.0,23.0,21.0,12.0,1.0,3.0,7.0,6.0,2.0,17.0,7.0,10.0,0.0,0.0,0.0,2.0,0.0,2018-05-16
1232,0.0,63.0,9.0,13.0,3.0,19.0,17.0,22.0,0.0,9.0,12.0,7.0,3.0,8.0,8.0,0.0,0.0,1.0,0.0,2.0,0.0,2018-05-17
1233,3.0,68.0,38.0,5.0,1.0,26.0,6.0,5.0,0.0,8.0,11.0,16.0,1.0,7.0,7.0,11.0,0.0,3.0,1.0,0.0,0.0,2018-05-18
1234,0.0,65.0,25.0,15.0,1.0,29.0,26.0,6.0,1.0,0.0,2.0,7.0,4.0,4.0,1.0,3.0,0.0,7.0,0.0,0.0,0.0,2018-05-19
1235,0.0,14.0,15.0,0.0,3.0,12.0,7.0,9.0,2.0,2.0,12.0,2.0,6.0,6.0,3.0,1.0,0.0,0.0,0.0,3.0,0.0,2018-05-20
1236,0.0,53.0,10.0,4.0,4.0,7.0,4.0,9.0,5.0,0.0,2.0,2.0,5.0,12.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,2018-05-21
1237,2.0,38.0,18.0,3.0,1.0,43.0,6.0,7.0,0.0,0.0,13.0,9.0,1.0,15.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,2018-05-22
1238,1.0,50.0,17.0,26.0,0.0,18.0,9.0,18.0,0.0,0.0,11.0,8.0,0.0,13.0,10.0,1.0,0.0,4.0,0.0,1.0,0.0,2018-05-23
1239,1.0,47.0,25.0,12.0,1.0,14.0,21.0,14.0,2.0,2.0,18.0,7.0,5.0,15.0,5.0,4.0,0.0,3.0,0.0,0.0,0.0,2018-05-24
1240,0.0,81.0,51.0,22.0,1.0,29.0,7.0,20.0,3.0,3.0,5.0,12.0,11.0,17.0,2.0,8.0,0.0,1.0,0.0,0.0,0.0,2018-05-25
1241,1.0,46.0,11.0,3.0,3.0,32.0,12.0,13.0,0.0,0.0,11.0,4.0,4.0,8.0,10.0,0.0,0.0,5.0,0.0,0.0,0.0,2018-05-26
1242,2.0,26.0,7.0,3.0,1.0,11.0,7.0,3.0,0.0,7.0,7.0,3.0,3.0,3.0,4.0,4.0,0.0,3.0,0.0,11.0,0.0,2018-05-27
1243,3.0,49.0,14.0,6.0,1.0,22.0,7.0,12.0,1.0,1.0,12.0,6.0,1.0,13.0,3.0,1.0,0.0,1.0,0.0,1.0,0.0,2018-05-28
1244,2.0,37.0,30.0,3.0,6.0,14.0,14.0,11.0,0.0,3.0,8.0,7.0,2.0,11.0,5.0,19.0,0.0,0.0,0.0,1.0,0.0,2018-05-29
1245,0.0,57.0,18.0,4.0,4.0,14.0,4.0,13.0,1.0,3.0,13.0,7.0,1.0,11.0,5.0,1.0,0.0,0.0,0.0,2.0,0.0,2018-05-30
1246,3.0,97.0,21.0,8.0,4.0,24.0,7.0,12.0,1.0,4.0,6.0,3.0,7.0,6.0,5.0,3.0,0.0,0.0,0.0,0.0,3.0,2018-05-31
1247,0.0,66.0,35.0,6.0,0.0,31.0,10.0,18.0,0.0,5.0,5.0,19.0,3.0,4.0,0.0,8.0,0.0,3.0,0.0,1.0,0.0,2018-06-01
1248,3.0,66.0,10.0,28.0,3.0,21.0,16.0,16.0,3.0,1.0,32.0,4.0,6.0,14.0,4.0,9.0,2.0,7.0,0.0,0.0,17.0,2018-06-02
1249,0.0,6.0,9.0,9.0,0.0,9.0,2.0,14.0,4.0,1.0,4.0,4.0,5.0,8.0,6.0,3.0,0.0,1.0,0.0,0.0,0.0,2018-06-03
1250,0.0,34.0,9.0,3.0,0.0,11.0,16.0,7.0,0.0,2.0,6.0,3.0,1.0,13.0,0.0,3.0,0.0,0.0,0.0,1.0,2.0,2018-06-04
1251,1.0,45.0,4.0,27.0,4.0,9.0,4.0,5.0,1.0,1.0,12.0,8.0,5.0,15.0,0.0,11.0,0.0,2.0,0.0,0.0,0.0,2018-06-05
1252,3.0,33.0,15.0,9.0,4.0,20.0,11.0,17.0,0.0,2.0,7.0,13.0,3.0,10.0,1.0,6.0,0.0,5.0,2.0,1.0,0.0,2018-06-06
1253,0.0,71.0,40.0,3.0,9.0,21.0,15.0,20.0,0.0,2.0,14.0,9.0,4.0,8.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2018-06-07
1254,0.0,57.0,19.0,6.0,0.0,23.0,8.0,5.0,4.0,5.0,7.0,23.0,3.0,6.0,1.0,2.0,0.0,1.0,0.0,0.0,3.0,2018-06-08
1255,0.0,92.0,48.0,6.0,0.0,30.0,8.0,4.0,0.0,1.0,4.0,7.0,3.0,10.0,0.0,7.0,0.0,0.0,0.0,2.0,0.0,2018-06-09
1256,0.0,18.0,18.0,1.0,3.0,7.0,5.0,3.0,5.0,4.0,2.0,9.0,1.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2018-06-10
1257,1.0,27.0,3.0,8.0,2.0,12.0,3.0,7.0,1.0,3.0,19.0,3.0,1.0,0.0,0.0,3.0,0.0,2.0,1.0,2.0,0.0,2018-06-11
1258,2.0,65.0,22.0,12.0,3.0,16.0,5.0,10.0,1.0,0.0,7.0,19.0,1.0,6.0,1.0,2.0,0.0,2.0,1.0,11.0,0.0,2018-06-12
1259,0.0,44.0,26.0,5.0,2.0,10.0,4.0,7.0,2.0,2.0,6.0,4.0,2.0,14.0,1.0,1.0,0.0,1.0,2.0,0.0,0.0,2018-06-13
1260,1.0,52.0,24.0,5.0,4.0,21.0,15.0,11.0,1.0,1.0,18.0,9.0,3.0,13.0,2.0,7.0,0.0,2.0,0.0,1.0,0.0,2018-06-14
1261,1.0,72.0,17.0,15.0,0.0,22.0,17.0,12.0,0.0,1.0,11.0,3.0,1.0,10.0,5.0,5.0,0.0,4.0,0.0,3.0,0.0,2018-06-15
1262,2.0,61.0,23.0,16.0,0.0,16.0,4.0,31.0,1.0,1.0,4.0,8.0,5.0,4.0,5.0,11.0,0.0,1.0,0.0,0.0,0.0,2018-06-16
1263,2.0,13.0,8.0,3.0,7.0,7.0,3.0,2.0,0.0,3.0,8.0,5.0,3.0,2.0,0.0,1.0,0.0,5.0,0.0,0.0,1.0,2018-06-17
1264,0.0,64.0,19.0,4.0,5.0,16.0,11.0,12.0,0.0,0.0,8.0,6.0,3.0,3.0,6.0,3.0,0.0,2.0,0.0,1.0,5.0,2018-06-18
1265,2.0,59.0,16.0,5.0,1.0,5.0,2.0,19.0,0.0,0.0,5.0,14.0,1.0,2.0,3.0,7.0,0.0,1.0,0.0,0.0,0.0,2018-06-19
1266,1.0,47.0,10.0,4.0,1.0,17.0,2.0,16.0,0.0,1.0,4.0,10.0,1.0,7.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,2018-06-20
1267,1.0,39.0,13.0,1.0,5.0,24.0,7.0,22.0,0.0,1.0,3.0,13.0,3.0,10.0,2.0,1.0,0.0,2.0,1.0,0.0,2.0,2018-06-21
1268,0.0,67.0,23.0,3.0,10.0,17.0,9.0,27.0,2.0,2.0,6.0,7.0,1.0,5.0,0.0,8.0,0.0,0.0,0.0,3.0,0.0,2018-06-22
1269,1.0,55.0,22.0,1.0,1.0,22.0,7.0,10.0,0.0,1.0,10.0,8.0,8.0,4.0,1.0,14.0,0.0,1.0,0.0,2.0,0.0,2018-06-23
1270,0.0,28.0,4.0,4.0,2.0,16.0,1.0,20.0,1.0,0.0,14.0,4.0,0.0,4.0,5.0,4.0,0.0,1.0,2.0,0.0,2.0,2018-06-24
1271,0.0,31.0,12.0,9.0,4.0,16.0,2.0,5.0,1.0,1.0,10.0,4.0,5.0,10.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,2018-06-25
1272,0.0,45.0,17.0,7.0,4.0,21.0,12.0,15.0,1.0,1.0,11.0,12.0,5.0,9.0,0.0,3.0,0.0,1.0,0.0,1.0,0.0,2018-06-26
1273,0.0,63.0,21.0,10.0,0.0,22.0,14.0,10.0,2.0,0.0,3.0,13.0,0.0,9.0,0.0,4.0,0.0,1.0,0.0,1.0,0.0,2018-06-27
1274,1.0,47.0,31.0,0.0,1.0,12.0,17.0,22.0,0.0,4.0,2.0,9.0,2.0,4.0,3.0,3.0,0.0,2.0,0.0,0.0,0.0,2018-06-28
1275,1.0,68.0,10.0,9.0,1.0,30.0,11.0,17.0,0.0,1.0,5.0,1.0,0.0,15.0,4.0,4.0,0.0,0.0,1.0,2.0,2.0,2018-06-29
1276,0.0,37.0,21.0,4.0,0.0,13.0,7.0,12.0,0.0,1.0,9.0,10.0,3.0,2.0,0.0,0.0,0.0,5.0,0.0,5.0,0.0,2018-06-30
1277,1.0,41.0,11.0,3.0,0.0,13.0,0.0,1.0,0.0,0.0,13.0,0.0,1.0,18.0,1.0,6.0,0.0,0.0,1.0,0.0,1.0,2018-07-01
1278,1.0,24.0,18.0,3.0,2.0,12.0,6.0,4.0,1.0,1.0,2.0,1.0,0.0,5.0,1.0,8.0,0.0,0.0,0.0,3.0,0.0,2018-07-02
1279,2.0,47.0,14.0,8.0,1.0,19.0,3.0,18.0,1.0,2.0,6.0,15.0,1.0,5.0,4.0,2.0,0.0,1.0,0.0,0.0,0.0,2018-07-03
1280,0.0,54.0,12.0,2.0,7.0,28.0,12.0,14.0,0.0,15.0,5.0,7.0,1.0,13.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,2018-07-04
1281,0.0,56.0,45.0,8.0,3.0,22.0,4.0,10.0,0.0,2.0,1.0,9.0,1.0,7.0,5.0,1.0,0.0,1.0,0.0,2.0,0.0,2018-07-05
1282,1.0,72.0,27.0,3.0,0.0,15.0,8.0,9.0,0.0,3.0,2.0,15.0,2.0,7.0,3.0,6.0,0.0,4.0,0.0,0.0,2.0,2018-07-06
1283,0.0,55.0,17.0,2.0,3.0,27.0,12.0,4.0,1.0,0.0,7.0,2.0,4.0,10.0,0.0,10.0,0.0,0.0,0.0,1.0,0.0,2018-07-07
1284,2.0,13.0,9.0,2.0,2.0,8.0,13.0,5.0,2.0,9.0,2.0,6.0,2.0,5.0,2.0,1.0,0.0,0.0,1.0,2.0,2.0,2018-07-08
1285,2.0,46.0,36.0,11.0,7.0,12.0,18.0,12.0,3.0,1.0,4.0,13.0,1.0,11.0,0.0,4.0,0.0,2.0,0.0,0.0,1.0,2018-07-09
1286,0.0,47.0,14.0,7.0,11.0,15.0,7.0,9.0,1.0,3.0,6.0,6.0,6.0,4.0,2.0,7.0,0.0,1.0,12.0,0.0,0.0,2018-07-10
1287,2.0,33.0,16.0,16.0,3.0,20.0,14.0,15.0,2.0,1.0,3.0,14.0,0.0,4.0,2.0,8.0,0.0,1.0,0.0,1.0,0.0,2018-07-11
1288,0.0,61.0,20.0,9.0,1.0,13.0,2.0,19.0,2.0,5.0,9.0,13.0,1.0,10.0,3.0,4.0,0.0,1.0,0.0,1.0,0.0,2018-07-12
1289,8.0,51.0,34.0,1.0,1.0,51.0,10.0,14.0,0.0,1.0,11.0,7.0,2.0,5.0,4.0,1.0,0.0,2.0,1.0,0.0,4.0,2018-07-13
1290,1.0,47.0,8.0,3.0,2.0,14.0,6.0,32.0,1.0,1.0,7.0,7.0,0.0,0.0,2.0,5.0,0.0,0.0,0.0,1.0,0.0,2018-07-14
1291,1.0,23.0,4.0,0.0,2.0,11.0,3.0,18.0,3.0,8.0,9.0,7.0,1.0,2.0,1.0,4.0,0.0,2.0,0.0,4.0,0.0,2018-07-15
1292,0.0,59.0,18.0,13.0,0.0,9.0,8.0,4.0,3.0,4.0,4.0,3.0,0.0,5.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2018-07-16
1293,0.0,58.0,12.0,6.0,2.0,27.0,19.0,23.0,0.0,2.0,3.0,5.0,0.0,7.0,3.0,6.0,0.0,1.0,0.0,4.0,6.0,2018-07-17
1294,0.0,54.0,46.0,6.0,4.0,27.0,7.0,6.0,0.0,5.0,11.0,6.0,3.0,2.0,3.0,17.0,0.0,3.0,0.0,0.0,4.0,2018-07-18
1295,3.0,31.0,31.0,5.0,2.0,26.0,5.0,15.0,5.0,5.0,20.0,18.0,3.0,10.0,0.0,2.0,0.0,1.0,0.0,2.0,0.0,2018-07-19
1296,3.0,27.0,17.0,5.0,0.0,28.0,14.0,5.0,0.0,2.0,6.0,2.0,0.0,5.0,0.0,5.0,0.0,1.0,0.0,2.0,0.0,2018-07-20
1297,0.0,48.0,24.0,5.0,1.0,31.0,4.0,21.0,11.0,3.0,11.0,7.0,2.0,8.0,4.0,5.0,0.0,3.0,0.0,1.0,0.0,2018-07-21
1298,0.0,22.0,21.0,3.0,1.0,19.0,7.0,4.0,0.0,1.0,5.0,3.0,1.0,2.0,2.0,5.0,0.0,2.0,3.0,1.0,2.0,2018-07-22
1299,0.0,40.0,12.0,9.0,1.0,23.0,6.0,13.0,3.0,6.0,12.0,13.0,1.0,6.0,2.0,8.0,0.0,0.0,1.0,2.0,2.0,2018-07-23
1300,0.0,41.0,20.0,21.0,2.0,17.0,10.0,15.0,2.0,2.0,4.0,11.0,5.0,6.0,2.0,3.0,0.0,2.0,0.0,0.0,0.0,2018-07-24
1301,0.0,84.0,21.0,17.0,0.0,24.0,5.0,9.0,1.0,4.0,14.0,8.0,2.0,2.0,7.0,5.0,0.0,1.0,0.0,7.0,0.0,2018-07-25
1302,0.0,49.0,11.0,2.0,2.0,19.0,7.0,32.0,2.0,1.0,9.0,21.0,2.0,10.0,3.0,5.0,0.0,0.0,0.0,1.0,0.0,2018-07-26
1303,0.0,70.0,13.0,1.0,2.0,37.0,15.0,35.0,1.0,10.0,8.0,14.0,0.0,13.0,6.0,7.0,0.0,3.0,0.0,3.0,0.0,2018-07-27
1304,1.0,46.0,28.0,5.0,1.0,31.0,7.0,8.0,0.0,2.0,4.0,11.0,1.0,4.0,4.0,10.0,0.0,1.0,2.0,0.0,1.0,2018-07-28
1305,3.0,19.0,28.0,3.0,0.0,16.0,2.0,6.0,1.0,2.0,3.0,3.0,1.0,1.0,2.0,2.0,0.0,2.0,6.0,2.0,0.0,2018-07-29
1306,0.0,37.0,13.0,8.0,3.0,25.0,8.0,24.0,0.0,0.0,2.0,7.0,2.0,2.0,4.0,8.0,1.0,4.0,0.0,0.0,0.0,2018-07-30
1307,1.0,64.0,17.0,4.0,2.0,7.0,13.0,10.0,0.0,1.0,8.0,14.0,1.0,1.0,11.0,2.0,0.0,2.0,4.0,2.0,0.0,2018-07-31
1308,2.0,56.0,37.0,8.0,2.0,29.0,10.0,19.0,0.0,5.0,10.0,20.0,3.0,19.0,12.0,4.0,0.0,2.0,0.0,0.0,0.0,2018-08-01
1309,12.0,66.0,33.0,25.0,1.0,48.0,6.0,9.0,1.0,2.0,7.0,21.0,1.0,9.0,2.0,0.0,0.0,2.0,0.0,1.0,0.0,2018-08-02
1310,3.0,50.0,92.0,12.0,3.0,27.0,16.0,20.0,1.0,8.0,25.0,7.0,6.0,19.0,13.0,0.0,0.0,2.0,1.0,1.0,0.0,2018-08-03
1311,6.0,56.0,36.0,7.0,1.0,12.0,6.0,6.0,0.0,1.0,9.0,18.0,2.0,0.0,5.0,7.0,0.0,0.0,0.0,1.0,0.0,2018-08-04
1312,2.0,28.0,38.0,2.0,1.0,34.0,6.0,11.0,8.0,5.0,9.0,4.0,0.0,15.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,2018-08-05
1313,2.0,54.0,89.0,2.0,2.0,29.0,9.0,15.0,3.0,4.0,3.0,9.0,1.0,8.0,1.0,7.0,0.0,1.0,0.0,1.0,0.0,2018-08-06
1314,1.0,13.0,40.0,2.0,3.0,27.0,15.0,12.0,0.0,0.0,7.0,9.0,1.0,7.0,2.0,3.0,0.0,0.0,0.0,0.0,1.0,2018-08-07
1315,1.0,85.0,33.0,2.0,2.0,22.0,9.0,23.0,1.0,2.0,7.0,11.0,1.0,17.0,1.0,11.0,0.0,0.0,0.0,4.0,0.0,2018-08-08
1316,4.0,61.0,30.0,12.0,1.0,30.0,13.0,21.0,0.0,3.0,0.0,9.0,1.0,6.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,2018-08-09
1317,1.0,45.0,26.0,13.0,0.0,37.0,18.0,27.0,1.0,2.0,12.0,3.0,5.0,5.0,3.0,3.0,0.0,1.0,1.0,0.0,4.0,2018-08-10
1318,2.0,81.0,17.0,25.0,1.0,67.0,17.0,6.0,2.0,4.0,13.0,4.0,3.0,6.0,6.0,8.0,0.0,4.0,0.0,2.0,5.0,2018-08-11
1319,0.0,19.0,43.0,10.0,3.0,44.0,42.0,12.0,1.0,1.0,0.0,2.0,2.0,3.0,0.0,3.0,0.0,7.0,0.0,0.0,5.0,2018-08-12
1320,4.0,37.0,27.0,7.0,4.0,22.0,7.0,10.0,0.0,4.0,4.0,8.0,3.0,12.0,4.0,5.0,0.0,3.0,1.0,0.0,0.0,2018-08-13
1321,2.0,46.0,21.0,3.0,6.0,36.0,8.0,16.0,0.0,1.0,4.0,15.0,5.0,20.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,2018-08-14
1322,3.0,61.0,30.0,4.0,1.0,43.0,12.0,25.0,1.0,9.0,5.0,18.0,3.0,3.0,1.0,7.0,0.0,4.0,0.0,1.0,0.0,2018-08-15
1323,0.0,49.0,23.0,21.0,3.0,20.0,9.0,2.0,7.0,0.0,12.0,11.0,4.0,7.0,7.0,2.0,0.0,3.0,0.0,0.0,2.0,2018-08-16
1324,1.0,84.0,39.0,3.0,3.0,38.0,5.0,26.0,0.0,0.0,13.0,5.0,13.0,3.0,7.0,4.0,0.0,0.0,1.0,2.0,0.0,2018-08-17
1325,0.0,61.0,10.0,15.0,1.0,36.0,17.0,7.0,2.0,2.0,19.0,6.0,2.0,3.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,2018-08-18
1326,0.0,10.0,16.0,4.0,0.0,14.0,6.0,6.0,0.0,7.0,8.0,8.0,0.0,7.0,5.0,0.0,0.0,1.0,0.0,0.0,1.0,2018-08-19
1327,0.0,16.0,12.0,6.0,4.0,12.0,1.0,12.0,1.0,4.0,8.0,5.0,0.0,3.0,1.0,1.0,0.0,2.0,0.0,1.0,2.0,2018-08-20
1328,1.0,70.0,18.0,15.0,2.0,20.0,9.0,6.0,10.0,8.0,0.0,7.0,5.0,2.0,0.0,3.0,0.0,0.0,0.0,1.0,1.0,2018-08-21
1329,1.0,43.0,24.0,4.0,5.0,16.0,11.0,8.0,2.0,0.0,17.0,12.0,0.0,14.0,4.0,2.0,0.0,2.0,0.0,2.0,0.0,2018-08-22
1330,2.0,51.0,13.0,8.0,7.0,30.0,21.0,32.0,0.0,0.0,12.0,11.0,3.0,11.0,3.0,1.0,0.0,0.0,0.0,2.0,0.0,2018-08-23
1331,6.0,63.0,49.0,2.0,2.0,10.0,5.0,17.0,6.0,2.0,5.0,13.0,4.0,17.0,5.0,4.0,0.0,1.0,0.0,5.0,0.0,2018-08-24
1332,4.0,75.0,31.0,16.0,0.0,8.0,2.0,10.0,1.0,4.0,5.0,10.0,4.0,12.0,3.0,2.0,0.0,12.0,0.0,1.0,0.0,2018-08-25
1333,0.0,30.0,11.0,2.0,3.0,10.0,1.0,5.0,8.0,3.0,1.0,1.0,2.0,9.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,2018-08-26
1334,2.0,45.0,19.0,3.0,4.0,41.0,12.0,27.0,0.0,2.0,6.0,8.0,1.0,7.0,0.0,11.0,0.0,6.0,0.0,2.0,0.0,2018-08-27
1335,0.0,43.0,16.0,9.0,1.0,12.0,10.0,8.0,2.0,2.0,16.0,12.0,1.0,14.0,8.0,6.0,0.0,0.0,0.0,6.0,3.0,2018-08-28
1336,0.0,49.0,29.0,17.0,2.0,8.0,8.0,15.0,2.0,4.0,10.0,20.0,3.0,10.0,1.0,0.0,0.0,3.0,0.0,1.0,0.0,2018-08-29
1337,3.0,49.0,16.0,2.0,1.0,28.0,11.0,13.0,0.0,2.0,6.0,16.0,7.0,4.0,5.0,10.0,0.0,5.0,0.0,1.0,2.0,2018-08-30
1338,3.0,76.0,29.0,2.0,2.0,42.0,6.0,10.0,1.0,0.0,5.0,11.0,2.0,14.0,4.0,7.0,0.0,0.0,2.0,1.0,0.0,2018-08-31
1339,3.0,65.0,21.0,9.0,1.0,46.0,8.0,8.0,1.0,3.0,3.0,7.0,0.0,12.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,2018-09-01
1340,1.0,17.0,7.0,3.0,3.0,30.0,2.0,3.0,2.0,1.0,5.0,9.0,0.0,4.0,0.0,6.0,0.0,1.0,0.0,1.0,4.0,2018-09-02
1341,8.0,38.0,13.0,2.0,4.0,24.0,4.0,16.0,1.0,1.0,11.0,5.0,9.0,6.0,3.0,11.0,0.0,2.0,0.0,0.0,0.0,2018-09-03
1342,0.0,60.0,12.0,1.0,0.0,24.0,13.0,6.0,0.0,1.0,13.0,12.0,3.0,9.0,1.0,6.0,0.0,2.0,0.0,0.0,0.0,2018-09-04
1343,0.0,55.0,14.0,3.0,0.0,28.0,25.0,12.0,0.0,1.0,12.0,12.0,0.0,2.0,19.0,8.0,0.0,0.0,0.0,2.0,0.0,2018-09-05
1344,1.0,61.0,23.0,6.0,1.0,9.0,6.0,11.0,0.0,5.0,3.0,2.0,1.0,5.0,7.0,2.0,0.0,2.0,0.0,3.0,1.0,2018-09-06
1345,0.0,39.0,13.0,11.0,0.0,22.0,19.0,7.0,1.0,3.0,12.0,9.0,0.0,15.0,3.0,3.0,0.0,2.0,0.0,2.0,0.0,2018-09-07
1346,0.0,36.0,22.0,4.0,2.0,18.0,3.0,7.0,0.0,1.0,9.0,5.0,5.0,14.0,3.0,3.0,0.0,0.0,2.0,1.0,1.0,2018-09-08
1347,0.0,27.0,16.0,8.0,0.0,11.0,3.0,14.0,2.0,5.0,2.0,21.0,1.0,9.0,3.0,4.0,0.0,1.0,2.0,0.0,4.0,2018-09-09
